client_id,sample_path,label_name,label_id
2,data/train/7/40818.png,7,7
2,data/train/4/6250.png,4,4
2,data/train/5/909.png,5,5
2,data/train/8/14805.png,8,8
2,data/train/0/22085.png,0,0
2,data/train/4/15684.png,4,4
2,data/train/9/34286.png,9,9
2,data/train/1/23970.png,1,1
2,data/train/7/40417.png,7,7
2,data/train/3/950.png,3,3
2,data/train/7/8967.png,7,7
2,data/train/8/42507.png,8,8
2,data/train/1/31298.png,1,1
2,data/train/9/21292.png,9,9
2,data/train/0/33490.png,0,0
2,data/train/5/35387.png,5,5
2,data/train/1/30496.png,1,1
2,data/train/4/8404.png,4,4
2,data/train/5/37086.png,5,5
2,data/train/9/10286.png,9,9
2,data/train/1/14765.png,1,1
2,data/train/1/23314.png,1,1
2,data/train/9/21446.png,9,9
2,data/train/7/45791.png,7,7
3,data/train/9/25785.png,9,9
3,data/train/0/6544.png,0,0
3,data/train/5/43276.png,5,5
3,data/train/0/3860.png,0,0
3,data/train/5/36529.png,5,5
3,data/train/6/26233.png,6,6
3,data/train/3/41494.png,3,3
3,data/train/7/41671.png,7,7
3,data/train/4/49623.png,4,4
3,data/train/2/35478.png,2,2
3,data/train/5/29837.png,5,5
3,data/train/7/44510.png,7,7
3,data/train/9/27113.png,9,9
3,data/train/9/20852.png,9,9
3,data/train/2/8193.png,2,2
3,data/train/6/29768.png,6,6
3,data/train/7/12845.png,7,7
3,data/train/2/37798.png,2,2
3,data/train/8/38526.png,8,8
3,data/train/9/3257.png,9,9
3,data/train/2/11780.png,2,2
3,data/train/0/42176.png,0,0
3,data/train/7/39486.png,7,7
3,data/train/3/4877.png,3,3
3,data/train/0/47678.png,0,0
3,data/train/3/46597.png,3,3
3,data/train/7/14192.png,7,7
3,data/train/4/2298.png,4,4
3,data/train/8/45869.png,8,8
3,data/train/7/28244.png,7,7
3,data/train/9/41384.png,9,9
3,data/train/7/24347.png,7,7
3,data/train/4/39616.png,4,4
3,data/train/8/23283.png,8,8
3,data/train/8/45955.png,8,8
3,data/train/1/16851.png,1,1
3,data/train/8/48906.png,8,8
3,data/train/9/1115.png,9,9
3,data/train/5/47058.png,5,5
3,data/train/9/7918.png,9,9
3,data/train/0/37985.png,0,0
3,data/train/8/24139.png,8,8
3,data/train/4/47531.png,4,4
3,data/train/1/49123.png,1,1
3,data/train/4/29739.png,4,4
3,data/train/9/7263.png,9,9
3,data/train/4/6204.png,4,4
3,data/train/6/31431.png,6,6
3,data/train/3/26610.png,3,3
3,data/train/2/41309.png,2,2
3,data/train/4/6721.png,4,4
3,data/train/1/16778.png,1,1
3,data/train/8/36679.png,8,8
3,data/train/7/7837.png,7,7
3,data/train/8/21920.png,8,8
3,data/train/6/49772.png,6,6
3,data/train/8/48570.png,8,8
3,data/train/5/49827.png,5,5
3,data/train/5/35194.png,5,5
3,data/train/4/47627.png,4,4
3,data/train/0/1435.png,0,0
3,data/train/6/24974.png,6,6
3,data/train/9/39785.png,9,9
3,data/train/6/11091.png,6,6
3,data/train/9/30039.png,9,9
3,data/train/6/41276.png,6,6
3,data/train/9/37969.png,9,9
3,data/train/1/17033.png,1,1
3,data/train/8/49502.png,8,8
3,data/train/4/23477.png,4,4
3,data/train/8/43110.png,8,8
3,data/train/6/25973.png,6,6
3,data/train/2/31547.png,2,2
3,data/train/4/42041.png,4,4
3,data/train/8/24452.png,8,8
3,data/train/9/26806.png,9,9
3,data/train/1/20441.png,1,1
3,data/train/2/48385.png,2,2
3,data/train/2/20661.png,2,2
3,data/train/1/26936.png,1,1
3,data/train/7/46582.png,7,7
3,data/train/4/19522.png,4,4
3,data/train/5/39526.png,5,5
3,data/train/1/14499.png,1,1
3,data/train/0/38432.png,0,0
3,data/train/3/2582.png,3,3
3,data/train/8/35172.png,8,8
3,data/train/5/9836.png,5,5
3,data/train/1/31246.png,1,1
3,data/train/4/18491.png,4,4
3,data/train/0/24662.png,0,0
3,data/train/2/12174.png,2,2
3,data/train/9/14060.png,9,9
3,data/train/9/39184.png,9,9
3,data/train/5/38740.png,5,5
3,data/train/9/44946.png,9,9
3,data/train/3/13062.png,3,3
3,data/train/3/24385.png,3,3
3,data/train/4/1149.png,4,4
3,data/train/8/38950.png,8,8
3,data/train/3/32053.png,3,3
3,data/train/1/33746.png,1,1
3,data/train/0/48853.png,0,0
3,data/train/1/24580.png,1,1
3,data/train/0/9058.png,0,0
3,data/train/9/42906.png,9,9
3,data/train/4/45256.png,4,4
3,data/train/4/24862.png,4,4
3,data/train/1/34446.png,1,1
3,data/train/7/21716.png,7,7
3,data/train/9/21139.png,9,9
3,data/train/6/23500.png,6,6
3,data/train/2/45412.png,2,2
3,data/train/1/9018.png,1,1
3,data/train/7/49966.png,7,7
3,data/train/4/3953.png,4,4
3,data/train/7/8300.png,7,7
3,data/train/2/13233.png,2,2
4,data/train/1/25545.png,1,1
4,data/train/7/22902.png,7,7
4,data/train/9/30774.png,9,9
4,data/train/9/36459.png,9,9
4,data/train/3/8909.png,3,3
4,data/train/4/31004.png,4,4
4,data/train/2/40282.png,2,2
4,data/train/9/21497.png,9,9
4,data/train/3/6386.png,3,3
4,data/train/5/43760.png,5,5
4,data/train/1/49233.png,1,1
4,data/train/9/26990.png,9,9
4,data/train/8/28843.png,8,8
4,data/train/3/49742.png,3,3
4,data/train/7/46861.png,7,7
4,data/train/7/2257.png,7,7
4,data/train/3/6725.png,3,3
4,data/train/8/8638.png,8,8
4,data/train/2/15914.png,2,2
4,data/train/9/29957.png,9,9
4,data/train/3/29261.png,3,3
4,data/train/3/42881.png,3,3
4,data/train/1/45158.png,1,1
4,data/train/0/12762.png,0,0
4,data/train/2/39541.png,2,2
4,data/train/4/27447.png,4,4
4,data/train/4/33474.png,4,4
4,data/train/8/31490.png,8,8
4,data/train/1/18248.png,1,1
4,data/train/0/3353.png,0,0
4,data/train/1/38212.png,1,1
4,data/train/6/46389.png,6,6
4,data/train/0/47208.png,0,0
4,data/train/4/2706.png,4,4
4,data/train/2/4881.png,2,2
4,data/train/5/19294.png,5,5
4,data/train/4/39250.png,4,4
4,data/train/6/42820.png,6,6
4,data/train/9/31987.png,9,9
4,data/train/1/12186.png,1,1
4,data/train/5/46786.png,5,5
4,data/train/4/26887.png,4,4
4,data/train/1/21871.png,1,1
4,data/train/2/49257.png,2,2
4,data/train/6/42781.png,6,6
4,data/train/4/49985.png,4,4
4,data/train/5/5809.png,5,5
4,data/train/9/39200.png,9,9
4,data/train/8/19284.png,8,8
4,data/train/0/11735.png,0,0
4,data/train/0/42853.png,0,0
4,data/train/0/19805.png,0,0
4,data/train/6/28276.png,6,6
4,data/train/6/9863.png,6,6
4,data/train/2/35576.png,2,2
4,data/train/6/15221.png,6,6
4,data/train/8/49768.png,8,8
4,data/train/7/37885.png,7,7
4,data/train/1/29008.png,1,1
4,data/train/9/17053.png,9,9
4,data/train/5/30928.png,5,5
4,data/train/2/35064.png,2,2
4,data/train/5/35411.png,5,5
4,data/train/8/29057.png,8,8
4,data/train/9/1894.png,9,9
4,data/train/2/15838.png,2,2
4,data/train/3/49945.png,3,3
4,data/train/3/36782.png,3,3
4,data/train/8/13592.png,8,8
4,data/train/9/49065.png,9,9
4,data/train/9/32613.png,9,9
4,data/train/9/24028.png,9,9
4,data/train/1/37589.png,1,1
4,data/train/1/19311.png,1,1
4,data/train/7/25267.png,7,7
4,data/train/5/31782.png,5,5
4,data/train/8/21444.png,8,8
4,data/train/8/45328.png,8,8
4,data/train/0/46726.png,0,0
4,data/train/3/44384.png,3,3
4,data/train/5/17734.png,5,5
4,data/train/8/44363.png,8,8
4,data/train/4/21734.png,4,4
4,data/train/4/9453.png,4,4
4,data/train/7/17582.png,7,7
4,data/train/4/41172.png,4,4
4,data/train/1/29474.png,1,1
5,data/train/2/18530.png,2,2
5,data/train/5/43413.png,5,5
5,data/train/5/11492.png,5,5
5,data/train/5/21279.png,5,5
5,data/train/2/545.png,2,2
5,data/train/7/27158.png,7,7
5,data/train/7/8482.png,7,7
5,data/train/7/20980.png,7,7
5,data/train/2/42181.png,2,2
5,data/train/4/12135.png,4,4
5,data/train/3/20966.png,3,3
5,data/train/1/36596.png,1,1
5,data/train/8/2688.png,8,8
5,data/train/4/3534.png,4,4
5,data/train/0/25881.png,0,0
5,data/train/2/39129.png,2,2
5,data/train/8/46669.png,8,8
5,data/train/7/1895.png,7,7
5,data/train/9/18787.png,9,9
5,data/train/0/1429.png,0,0
5,data/train/2/38061.png,2,2
5,data/train/8/38454.png,8,8
5,data/train/5/16977.png,5,5
5,data/train/3/18423.png,3,3
5,data/train/3/27.png,3,3
5,data/train/1/22676.png,1,1
5,data/train/1/39485.png,1,1
5,data/train/5/4957.png,5,5
5,data/train/3/19062.png,3,3
5,data/train/5/25433.png,5,5
5,data/train/7/8860.png,7,7
5,data/train/3/45193.png,3,3
5,data/train/9/28515.png,9,9
5,data/train/2/22904.png,2,2
5,data/train/8/32988.png,8,8
5,data/train/3/2502.png,3,3
5,data/train/8/6632.png,8,8
5,data/train/5/45580.png,5,5
5,data/train/8/5529.png,8,8
5,data/train/6/652.png,6,6
5,data/train/1/16198.png,1,1
5,data/train/9/24459.png,9,9
5,data/train/6/15532.png,6,6
5,data/train/5/27712.png,5,5
5,data/train/1/46593.png,1,1
5,data/train/8/35688.png,8,8
5,data/train/7/15823.png,7,7
5,data/train/1/34365.png,1,1
5,data/train/8/47343.png,8,8
5,data/train/4/2254.png,4,4
5,data/train/7/13300.png,7,7
5,data/train/6/44598.png,6,6
5,data/train/5/22651.png,5,5
5,data/train/0/28001.png,0,0
5,data/train/7/19795.png,7,7
5,data/train/4/32519.png,4,4
5,data/train/9/32922.png,9,9
5,data/train/9/3538.png,9,9
5,data/train/6/9132.png,6,6
5,data/train/0/20335.png,0,0
5,data/train/7/24548.png,7,7
5,data/train/3/16367.png,3,3
5,data/train/4/45111.png,4,4
5,data/train/0/4593.png,0,0
5,data/train/7/31478.png,7,7
5,data/train/1/15967.png,1,1
5,data/train/6/49047.png,6,6
5,data/train/3/18674.png,3,3
5,data/train/9/45168.png,9,9
5,data/train/3/26737.png,3,3
5,data/train/8/8776.png,8,8
5,data/train/1/28336.png,1,1
5,data/train/0/25432.png,0,0
5,data/train/6/5207.png,6,6
5,data/train/6/19716.png,6,6
5,data/train/1/8668.png,1,1
5,data/train/6/33886.png,6,6
5,data/train/3/48762.png,3,3
5,data/train/7/23836.png,7,7
5,data/train/2/9138.png,2,2
5,data/train/3/27414.png,3,3
5,data/train/8/17589.png,8,8
5,data/train/5/18522.png,5,5
5,data/train/4/21620.png,4,4
5,data/train/5/27893.png,5,5
5,data/train/9/20069.png,9,9
5,data/train/8/21566.png,8,8
5,data/train/1/3486.png,1,1
5,data/train/9/14113.png,9,9
5,data/train/2/32808.png,2,2
5,data/train/2/33622.png,2,2
5,data/train/9/20025.png,9,9
5,data/train/1/548.png,1,1
5,data/train/7/12745.png,7,7
5,data/train/0/13717.png,0,0
5,data/train/6/26191.png,6,6
5,data/train/0/42440.png,0,0
5,data/train/2/36383.png,2,2
5,data/train/7/29668.png,7,7
5,data/train/7/33390.png,7,7
5,data/train/6/26104.png,6,6
5,data/train/0/23057.png,0,0
5,data/train/8/22946.png,8,8
5,data/train/8/44286.png,8,8
5,data/train/6/27768.png,6,6
5,data/train/2/6027.png,2,2
5,data/train/9/5613.png,9,9
5,data/train/7/12438.png,7,7
5,data/train/1/27717.png,1,1
5,data/train/3/39167.png,3,3
5,data/train/8/15324.png,8,8
5,data/train/6/45766.png,6,6
5,data/train/8/34611.png,8,8
5,data/train/9/23609.png,9,9
5,data/train/7/40745.png,7,7
5,data/train/7/15580.png,7,7
5,data/train/1/22055.png,1,1
5,data/train/4/30795.png,4,4
5,data/train/4/15731.png,4,4
5,data/train/6/36061.png,6,6
5,data/train/3/44636.png,3,3
5,data/train/0/40272.png,0,0
5,data/train/5/48684.png,5,5
5,data/train/4/23277.png,4,4
5,data/train/3/45733.png,3,3
5,data/train/1/3035.png,1,1
5,data/train/2/38460.png,2,2
5,data/train/1/12379.png,1,1
5,data/train/5/23982.png,5,5
5,data/train/3/20594.png,3,3
5,data/train/8/26372.png,8,8
5,data/train/3/38450.png,3,3
5,data/train/5/42338.png,5,5
5,data/train/5/37342.png,5,5
5,data/train/2/29626.png,2,2
5,data/train/8/15419.png,8,8
5,data/train/4/7768.png,4,4
5,data/train/4/48339.png,4,4
5,data/train/0/47712.png,0,0
5,data/train/1/20454.png,1,1
5,data/train/1/14669.png,1,1
5,data/train/7/39267.png,7,7
5,data/train/7/2613.png,7,7
5,data/train/4/37851.png,4,4
5,data/train/1/29809.png,1,1
5,data/train/9/14573.png,9,9
6,data/train/7/9852.png,7,7
6,data/train/9/23170.png,9,9
6,data/train/6/4127.png,6,6
6,data/train/6/19483.png,6,6
6,data/train/3/32099.png,3,3
6,data/train/9/29852.png,9,9
